age,capital-gain,capital-loss,hours-per-week,class
38,0,0,48, <=50K
42,0,0,35, <=50K
35,2885,0,40, <=50K
35,0,0,40, <=50K
33,0,0,36, <=50K
55,0,0,60, <=50K
57,0,1977,40, >50K
47,0,0,40, >50K
42,0,0,57, <=50K
34,0,0,35, <=50K
57,0,0,40, >50K
62,0,0,30, <=50K
20,0,0,40, <=50K
21,0,0,40, <=50K
25,0,0,40, <=50K
26,0,0,40, <=50K
26,0,0,65, <=50K
32,0,0,40, <=50K
41,0,0,40, <=50K
36,0,0,40, <=50K
61,0,0,45, >50K
20,0,0,50, <=50K
73,0,0,20, >50K
53,0,0,40, <=50K
17,0,0,20, <=50K
26,0,0,40, <=50K
56,0,0,40, <=50K
42,0,0,40, <=50K
22,0,0,40, <=50K
75,2653,0,14, <=50K
27,0,0,40, <=50K
24,0,0,35, <=50K
26,0,2001,40, <=50K
40,3137,0,40, <=50K
25,0,0,40, <=50K
29,0,0,40, <=50K
22,0,0,35, <=50K
46,0,0,40, <=50K
40,0,0,45, <=50K
42,0,0,40, <=50K
40,15024,0,30, >50K
66,2964,0,40, <=50K
49,0,0,65, >50K
21,0,0,35, <=50K
39,8614,0,40, >50K
36,0,0,50, >50K
22,0,0,45, <=50K
24,0,0,40, <=50K
25,0,0,35, <=50K
57,0,1887,70, >50K
71,6612,0,42, >50K
58,0,0,45, >50K
41,0,0,45, <=50K
74,0,0,40, >50K
23,0,0,40, <=50K
34,0,0,40, <=50K
39,0,0,40, <=50K
51,4787,0,24, >50K
30,0,0,50, <=50K
24,0,0,40, <=50K
33,0,1741,40, <=50K
18,0,0,18, <=50K
37,0,0,45, <=50K
41,0,0,40, <=50K
59,0,0,40, >50K
25,0,0,40, <=50K
45,0,0,40, <=50K
34,0,0,40, >50K
30,0,0,40, >50K
37,0,0,40, <=50K
34,0,0,40, >50K
83,0,2392,55, >50K
48,0,0,50, >50K
30,0,0,40, <=50K
42,27828,0,60, >50K
43,0,0,40, >50K
39,15024,0,50, >50K
56,0,1651,40, <=50K
22,0,0,40, <=50K
27,0,0,44, <=50K
29,0,2051,32, <=50K
22,0,0,25, <=50K
40,0,0,36, <=50K
23,0,0,40, <=50K
53,4386,0,40, >50K
60,0,0,65, >50K
54,0,0,45, >50K
22,0,0,40, <=50K
44,0,0,40, <=50K
49,0,0,40, <=50K
48,5013,0,45, <=50K
54,0,0,30, <=50K
30,0,0,40, <=50K
40,7688,0,50, >50K
47,0,0,40, >50K
29,4386,0,45, >50K
38,0,0,10, <=50K
79,0,0,7, <=50K
51,0,0,60, <=50K
32,0,0,40, <=50K
27,0,0,40, <=50K
31,0,1848,50, >50K
46,0,0,40, <=50K
46,0,0,56, >50K
28,0,0,40, <=50K
52,0,0,60, >50K
21,0,0,40, <=50K
41,0,0,45, <=50K
23,0,0,40, <=50K
28,0,0,40, <=50K
18,0,0,48, <=50K
49,0,0,42, <=50K
21,0,1762,40, <=50K
42,0,0,40, <=50K
23,0,0,15, <=50K
32,0,0,45, <=50K
34,0,0,40, <=50K
47,0,0,40, <=50K
41,0,0,32, >50K
21,0,0,25, <=50K
24,2463,0,40, <=50K
26,0,0,40, <=50K
34,0,0,40, <=50K
25,0,0,40, <=50K
22,0,0,10, <=50K
31,0,0,40, <=50K
34,0,0,10, <=50K
51,0,0,56, >50K
32,0,0,30, <=50K
27,0,0,50, <=50K
33,0,0,55, >50K
40,0,0,40, <=50K
34,0,0,72, <=50K
23,0,0,10, <=50K
20,0,1602,15, <=50K
44,0,0,40, <=50K
19,0,0,20, <=50K
67,0,0,40, >50K
22,0,0,40, <=50K
57,0,0,40, <=50K
30,0,0,40, <=50K
66,0,0,40, <=50K
35,0,0,99, <=50K
25,0,0,44, >50K
28,0,0,40, <=50K
35,0,0,40, <=50K
39,0,0,50, >50K
52,0,0,40, <=50K
19,0,0,20, <=50K
21,0,0,40, <=50K
51,0,0,40, <=50K
49,0,0,40, <=50K
45,0,0,40, >50K
23,0,0,8, <=50K
45,0,0,45, >50K
66,0,0,35, <=50K
46,1151,0,60, <=50K
62,0,0,40, >50K
63,0,0,40, >50K
29,0,0,40, <=50K
38,0,0,40, <=50K
18,0,0,10, <=50K
31,0,0,45, <=50K
39,0,0,40, <=50K
51,0,0,40, <=50K
59,0,0,50, <=50K
64,0,0,40, >50K
47,0,0,38, >50K
23,0,0,25, <=50K
20,0,1719,30, <=50K
17,0,1602,12, <=50K
39,0,0,45, <=50K
74,1409,0,20, <=50K
44,0,0,40, <=50K
40,0,0,40, >50K
28,0,0,40, <=50K
44,0,0,56, <=50K
20,0,0,40, <=50K
37,0,0,40, <=50K
59,0,0,30, <=50K
37,0,0,40, >50K
53,0,0,35, <=50K
52,0,1762,40, <=50K
54,0,0,40, <=50K
23,0,0,40, <=50K
40,0,2258,48, <=50K
54,0,0,32, <=50K
22,0,0,25, <=50K
49,0,0,44, <=50K
52,0,0,40, <=50K
33,0,0,60, <=50K
35,0,0,40, <=50K
53,0,0,40, <=50K
47,0,2415,45, >50K
28,7298,0,42, >50K
32,0,0,60, >50K
25,0,0,48, <=50K
33,0,0,40, <=50K
37,3137,0,30, <=50K
40,0,0,40, <=50K
53,0,2415,50, >50K
24,0,0,40, <=50K
54,0,0,40, <=50K
32,0,0,40, <=50K
32,0,0,50, >50K
51,0,0,40, >50K
66,0,0,50, >50K
43,0,0,40, <=50K
47,0,0,40, >50K
67,0,0,45, <=50K
37,0,0,12, <=50K
31,0,0,40, <=50K
49,0,0,35, <=50K
49,0,0,40, >50K
40,0,0,30, <=50K
43,0,0,40, <=50K
26,0,0,40, <=50K
31,0,0,43, <=50K
49,0,0,40, <=50K
42,0,0,52, <=50K
53,0,0,72, >50K
42,0,1340,40, <=50K
56,0,0,50, <=50K
33,0,0,40, <=50K
27,0,0,24, <=50K
35,7298,0,45, >50K
37,0,0,40, <=50K
56,2885,0,45, <=50K
29,0,0,35, <=50K
39,0,0,40, >50K
52,0,0,84, <=50K
34,0,0,40, >50K
17,0,0,14, <=50K
48,0,0,40, >50K
41,0,0,40, <=50K
60,0,0,40, <=50K
18,0,0,26, <=50K
45,0,0,48, <=50K
46,0,0,40, <=50K
19,0,0,20, <=50K
34,0,0,50, >50K
50,0,0,39, <=50K
36,0,0,50, <=50K
38,0,0,40, <=50K
23,0,0,40, <=50K
23,0,0,50, <=50K
59,0,0,40, <=50K
34,0,0,40, <=50K
46,0,0,45, >50K
46,0,0,40, <=50K
31,0,0,40, <=50K
29,0,0,45, >50K
19,0,0,40, <=50K
50,0,0,45, >50K
64,0,0,50, <=50K
36,0,0,42, <=50K
17,0,0,20, <=50K
30,0,0,55, <=50K
34,0,0,45, <=50K
40,0,0,45, <=50K
52,0,0,40, >50K
35,8614,0,40, >50K
52,0,0,40, <=50K
43,0,2377,50, <=50K
30,0,0,40, <=50K
17,0,0,16, <=50K
29,0,0,54, <=50K
42,0,0,55, >50K
30,0,0,40, <=50K
33,0,0,60, <=50K
38,0,0,39, <=50K
34,0,0,40, <=50K
47,0,0,25, <=50K
35,0,0,40, <=50K
37,0,0,45, <=50K
26,0,0,18, <=50K
29,0,0,40, >50K
39,0,0,45, <=50K
26,0,0,40, <=50K
25,0,0,35, <=50K
53,0,1977,55, >50K
45,3325,0,60, <=50K
44,0,1485,40, >50K
35,0,0,37, <=50K
28,0,1564,50, >50K
30,0,0,40, <=50K
29,0,0,40, <=50K
38,0,0,40, <=50K
50,0,0,50, >50K
20,0,0,40, <=50K
21,0,0,18, <=50K
23,0,0,40, <=50K
25,0,0,40, <=50K
29,0,0,45, <=50K
23,0,0,20, <=50K
61,0,0,36, <=50K
40,0,0,20, <=50K
68,0,0,20, <=50K
18,0,0,40, <=50K
34,0,0,40, <=50K
42,0,0,40, <=50K
35,0,0,50, <=50K
27,0,0,40, <=50K
44,0,0,40, <=50K
21,0,0,32, <=50K
18,0,0,30, <=50K
40,0,0,60, <=50K
42,0,0,35, <=50K
45,0,0,40, <=50K
36,0,0,50, <=50K
51,0,1672,70, <=50K
44,0,0,40, <=50K
37,0,0,40, <=50K
30,0,0,48, <=50K
53,0,0,47, >50K
35,0,0,40, <=50K
31,0,0,40, <=50K
42,0,0,45, >50K
55,10520,0,40, >50K
73,0,0,65, <=50K
32,0,0,90, <=50K
41,0,0,40, <=50K
47,0,1974,40, <=50K
43,0,0,40, <=50K
28,0,0,80, <=50K
28,0,0,40, <=50K
34,0,0,30, <=50K
21,0,0,35, <=50K
27,0,0,52, <=50K
49,0,0,40, <=50K
42,15024,0,32, >50K
26,0,0,32, <=50K
17,0,0,10, <=50K
23,0,0,40, <=50K
32,0,0,60, <=50K
36,0,0,40, >50K
31,2105,0,40, <=50K
22,0,0,45, <=50K
49,0,0,48, <=50K
52,0,0,50, <=50K
54,0,1977,40, >50K
31,0,0,45, <=50K
24,0,0,35, <=50K
44,0,0,50, >50K
29,0,0,42, <=50K
39,0,0,40, >50K
21,0,0,40, <=50K
33,0,0,33, >50K
57,0,0,54, <=50K
38,0,0,45, <=50K
37,0,0,40, >50K
25,0,0,30, <=50K
19,0,0,24, <=50K
51,0,0,40, <=50K
33,3103,0,43, >50K
47,0,0,80, <=50K
20,0,0,25, <=50K
24,0,0,40, <=50K
38,0,1887,45, >50K
51,4386,0,30, >50K
30,0,0,40, <=50K
56,4101,0,40, <=50K
31,0,0,40, <=50K
50,0,0,40, <=50K
33,0,0,45, <=50K
27,0,0,40, <=50K
44,0,1887,40, >50K
28,0,0,40, <=50K
48,0,0,40, <=50K
36,0,0,60, <=50K
17,0,0,15, <=50K
58,0,0,50, <=50K
48,0,0,40, <=50K
47,3942,0,40, <=50K
62,0,0,50, >50K
55,0,0,60, <=50K
42,0,0,40, <=50K
27,0,0,50, <=50K
35,0,0,40, >50K
36,0,0,40, <=50K
40,0,0,40, <=50K
49,0,0,48, <=50K
36,0,0,40, <=50K
28,0,0,40, <=50K
42,0,0,60, <=50K
48,0,0,8, <=50K
44,27828,0,40, >50K
65,0,3175,60, <=50K
19,0,0,22, <=50K
40,0,0,50, <=50K
35,0,0,40, <=50K
20,0,0,40, <=50K
49,0,0,40, <=50K
45,14344,0,48, >50K
57,0,0,40, <=50K
26,0,0,40, <=50K
33,0,0,17, <=50K
21,0,0,40, <=50K
30,0,0,40, <=50K
46,0,1651,40, <=50K
26,0,0,45, <=50K
30,0,0,50, <=50K
37,0,0,40, <=50K
36,0,0,50, <=50K
30,0,0,35, <=50K
29,0,0,40, <=50K
23,1055,0,20, <=50K
21,0,0,40, <=50K
23,0,0,32, <=50K
18,0,0,55, <=50K
41,0,0,40, >50K
44,0,0,72, <=50K
51,0,0,50, >50K
22,0,0,39, <=50K
34,2977,0,65, <=50K
62,0,0,40, <=50K
47,0,0,35, >50K
17,0,0,20, <=50K
23,0,0,40, <=50K
34,0,0,50, <=50K
42,0,0,40, <=50K
43,0,0,40, <=50K
47,0,0,40, >50K
47,0,2002,30, <=50K
30,0,0,40, <=50K
24,0,0,3, <=50K
33,0,0,21, <=50K
51,0,0,50, >50K
27,0,0,40, <=50K
35,0,0,72, <=50K
24,0,0,45, <=50K
33,0,0,40, <=50K
39,0,1902,50, >50K
38,0,0,35, <=50K
45,0,0,32, <=50K
46,5013,0,40, <=50K
45,4386,0,38, >50K
62,0,0,40, <=50K
22,0,0,25, <=50K
39,0,0,40, >50K
30,2580,0,40, <=50K
22,0,0,40, <=50K
52,0,1848,40, >50K
30,0,0,45, <=50K
45,0,0,40, <=50K
37,0,0,40, <=50K
43,0,0,44, <=50K
58,0,0,40, <=50K
57,0,0,29, <=50K
22,0,0,40, <=50K
50,0,0,40, <=50K
44,3411,0,40, <=50K
38,0,0,45, <=50K
35,0,0,40, <=50K
23,0,0,3, <=50K
30,0,0,40, <=50K
59,0,0,35, <=50K
38,0,0,60, >50K
23,0,0,40, <=50K
29,0,0,24, <=50K
38,0,0,40, <=50K
36,15024,0,75, >50K
59,0,0,40, <=50K
27,0,0,55, <=50K
37,6849,0,80, <=50K
34,0,0,35, <=50K
43,0,0,60, <=50K
54,0,0,40, >50K
39,0,0,40, >50K
33,0,0,40, <=50K
66,0,0,17, >50K
21,0,0,30, <=50K
32,0,0,44, <=50K
27,0,0,52, <=50K
22,0,0,20, <=50K
46,0,1977,40, >50K
21,0,0,40, <=50K
43,0,0,40, >50K
18,0,0,40, <=50K
40,0,0,40, <=50K
57,0,0,40, >50K
53,0,0,60, >50K
22,0,0,50, <=50K
62,0,0,20, <=50K
48,0,0,55, <=50K
43,0,0,40, <=50K
39,0,0,26, <=50K
50,0,0,36, <=50K
44,0,0,40, <=50K
17,0,0,7, <=50K
41,0,0,60, >50K
44,0,0,40, >50K
59,0,0,40, <=50K
50,0,0,40, >50K
32,0,0,43, <=50K
29,0,0,60, <=50K
25,0,0,40, <=50K
79,0,0,23, <=50K
37,0,0,40, <=50K
20,0,0,20, <=50K
33,0,0,40, <=50K
46,0,0,40, <=50K
18,0,0,18, <=50K
40,0,0,48, >50K
31,0,0,40, <=50K
31,0,0,40, <=50K
36,0,0,40, <=50K
38,0,1977,50, >50K
58,0,0,40, <=50K
28,0,1669,40, <=50K
36,0,0,45, <=50K
37,0,1902,45, >50K
39,0,0,50, <=50K
52,0,0,40, <=50K
36,0,0,40, >50K
44,0,0,45, <=50K
36,0,0,42, >50K
31,0,0,40, <=50K
37,0,0,50, >50K
45,0,0,50, <=50K
31,0,1380,40, <=50K
24,0,0,60, <=50K
19,0,0,30, <=50K
45,0,0,40, <=50K
46,0,0,40, <=50K
63,0,0,16, <=50K
44,0,0,50, <=50K
55,0,0,10, <=50K
49,3674,0,40, <=50K
21,0,0,35, <=50K
20,0,0,8, <=50K
46,0,1590,48, <=50K
41,0,0,25, >50K
58,0,0,55, <=50K
20,0,0,30, <=50K
18,0,0,50, <=50K
18,0,0,20, <=50K
40,0,0,40, <=50K
55,0,0,30, <=50K
19,0,0,40, <=50K
62,0,0,50, <=50K
42,0,0,60, >50K
43,0,0,40, >50K
26,0,0,50, <=50K
25,0,0,40, <=50K
39,7298,0,48, >50K
24,0,0,39, <=50K
34,0,0,23, <=50K
31,0,0,37, <=50K
64,0,0,50, <=50K
61,0,0,10, <=50K
35,0,0,55, >50K
54,0,0,50, <=50K
48,0,0,40, >50K
26,0,0,40, <=50K
59,0,0,42, <=50K
29,0,0,40, <=50K
53,0,0,40, >50K
37,0,0,38, >50K
33,0,0,60, >50K
34,0,0,60, >50K
35,0,0,40, <=50K
49,0,0,60, >50K
31,0,0,40, >50K
26,0,0,52, >50K
45,0,0,40, >50K
40,0,0,40, >50K
57,0,0,40, <=50K
37,0,0,40, >50K
47,0,0,60, <=50K
45,0,0,45, >50K
35,0,0,40, <=50K
46,0,0,32, <=50K
56,0,0,40, <=50K
32,0,2205,40, <=50K
37,0,1564,50, >50K
60,0,0,30, <=50K
43,0,0,40, <=50K
20,0,0,45, <=50K
31,0,0,40, <=50K
19,0,0,30, <=50K
25,0,0,40, <=50K
59,0,0,35, >50K
61,0,0,40, <=50K
41,1506,0,40, <=50K
37,0,0,50, <=50K
39,0,1876,50, <=50K
39,0,0,35, >50K
51,0,0,40, <=50K
81,0,2377,26, >50K
67,0,0,7, <=50K
38,0,0,50, >50K
47,0,0,40, <=50K
59,0,0,40, >50K
34,0,0,40, <=50K
44,0,0,35, >50K
30,0,0,29, <=50K
32,0,0,20, <=50K
35,0,0,40, >50K
22,0,0,60, <=50K
24,0,0,36, <=50K
51,15024,0,40, >50K
18,0,0,15, <=50K
37,0,0,20, <=50K
44,0,0,40, >50K
28,0,0,40, >50K
63,0,0,24, <=50K
34,0,0,80, <=50K
32,0,0,40, <=50K
58,0,0,40, <=50K
38,0,0,40, <=50K
22,0,0,44, <=50K
25,0,0,25, <=50K
71,11678,0,45, >50K
60,0,0,40, >50K
55,0,0,40, <=50K
25,0,0,40, <=50K
27,0,0,50, <=50K
39,0,0,40, <=50K
23,0,0,20, <=50K
52,0,0,60, <=50K
29,0,0,35, >50K
56,0,0,48, <=50K
42,0,0,45, <=50K
46,0,0,45, <=50K
48,0,0,40, >50K
40,0,0,65, >50K
30,0,0,20, <=50K
48,0,0,38, <=50K
57,0,0,40, >50K
28,0,0,40, >50K
37,0,0,40, <=50K
20,0,0,36, <=50K
23,0,0,40, <=50K
25,0,0,40, >50K
38,0,2205,40, <=50K
59,0,0,40, <=50K
64,0,0,10, >50K
25,0,0,40, <=50K
39,0,0,40, <=50K
36,0,0,40, <=50K
18,0,0,8, <=50K
44,2354,0,99, <=50K
42,0,0,40, >50K
46,0,1887,50, >50K
31,0,0,99, >50K
26,0,1579,20, <=50K
44,14084,0,40, >50K
34,0,0,42, >50K
43,0,0,70, >50K
41,0,0,20, <=50K
39,0,0,38, <=50K
56,0,0,40, >50K
38,0,2415,90, >50K
18,0,0,15, <=50K
28,0,0,40, >50K
58,2174,0,40, <=50K
57,0,0,40, <=50K
40,0,0,45, >50K
38,0,0,45, <=50K
47,7688,0,38, >50K
41,99999,0,55, >50K
57,0,0,30, <=50K
70,0,0,20, >50K
47,14084,0,38, >50K
37,0,0,40, <=50K
22,0,0,40, <=50K
49,0,0,48, <=50K
25,0,0,80, <=50K
19,0,0,60, <=50K
52,0,0,70, <=50K
20,0,0,40, <=50K
45,0,0,50, >50K
51,99999,0,60, >50K
31,0,0,60, >50K
19,0,0,35, <=50K
17,0,0,30, <=50K
21,0,0,25, <=50K
41,0,0,44, <=50K
33,0,0,60, <=50K
34,0,0,40, <=50K
56,0,0,40, <=50K
39,0,1669,60, <=50K
43,0,0,48, <=50K
22,0,0,40, <=50K
25,0,0,38, <=50K
66,0,0,20, <=50K
28,0,0,30, <=50K
18,0,0,20, <=50K
35,6849,0,60, <=50K
50,0,0,60, >50K
42,0,0,40, <=50K
54,4386,0,45, >50K
50,0,0,45, <=50K
33,0,0,50, <=50K
45,0,0,40, <=50K
62,0,0,40, <=50K
35,3908,0,60, <=50K
44,0,0,42, <=50K
64,0,0,45, >50K
20,0,0,40, <=50K
38,0,0,40, <=50K
27,0,0,40, <=50K
46,27828,0,50, >50K
47,0,0,40, >50K
33,7298,0,45, >50K
59,0,2559,50, >50K
48,0,0,40, <=50K
54,0,0,40, <=50K
40,0,0,70, <=50K
62,0,0,40, >50K
32,0,0,40, >50K
18,0,0,40, <=50K
20,0,0,50, <=50K
90,0,0,10, <=50K
35,0,0,40, <=50K
33,0,0,40, <=50K
24,0,0,40, <=50K
54,0,0,40, <=50K
37,0,0,40, <=50K
22,0,0,40, <=50K
30,0,0,40, <=50K
60,0,0,20, <=50K
26,0,0,45, <=50K
43,0,0,40, <=50K
44,0,0,42, <=50K
38,0,0,48, >50K
28,0,0,40, <=50K
67,0,0,20, >50K
19,0,0,35, <=50K
48,99999,0,50, >50K
49,0,2002,40, <=50K
28,0,0,35, <=50K
63,0,0,70, <=50K
24,0,0,20, <=50K
44,0,1902,40, >50K
40,0,0,50, >50K
35,0,0,40, <=50K
20,0,0,10, <=50K
29,0,0,50, <=50K
30,99999,0,35, >50K
82,0,0,8, <=50K
50,0,0,40, <=50K
30,0,0,40, <=50K
59,0,0,50, >50K
18,0,0,18, <=50K
39,0,1887,40, >50K
32,0,0,40, <=50K
39,0,0,16, <=50K
46,0,0,40, <=50K
27,0,2444,40, >50K
29,0,0,40, <=50K
29,0,0,25, <=50K
24,0,0,40, <=50K
41,0,0,48, <=50K
40,0,0,40, <=50K
58,0,0,46, <=50K
58,0,0,20, >50K
21,0,0,10, <=50K
46,99999,0,50, >50K
44,0,0,40, >50K
59,0,0,52, <=50K
65,5556,0,48, >50K
46,0,0,40, <=50K
64,0,0,40, <=50K
29,0,0,60, <=50K
38,0,0,43, <=50K
29,0,0,40, <=50K
33,0,0,40, >50K
41,0,0,38, <=50K
20,0,0,40, <=50K
27,0,0,50, <=50K
51,0,0,60, <=50K
56,0,0,40, <=50K
54,0,0,45, >50K
52,0,0,40, <=50K
58,0,0,40, <=50K
26,0,0,40, <=50K
36,0,0,40, <=50K
18,0,0,30, <=50K
49,0,0,50, <=50K
35,0,0,50, >50K
28,0,0,40, <=50K
30,0,0,35, <=50K
61,0,0,25, <=50K
45,0,0,45, >50K
56,0,0,40, <=50K
48,0,0,40, <=50K
44,0,0,36, >50K
40,0,0,72, >50K
27,0,0,45, <=50K
63,0,0,32, <=50K
36,0,0,40, <=50K
30,0,0,40, <=50K
34,0,0,40, <=50K
41,0,1980,56, <=50K
23,0,0,40, <=50K
41,0,0,45, <=50K
44,0,0,40, <=50K
26,0,0,44, <=50K
40,0,0,40, >50K
69,0,0,20, <=50K
47,0,0,35, <=50K
39,0,0,55, <=50K
65,0,0,25, <=50K
37,0,0,40, <=50K
45,0,0,40, <=50K
25,0,0,38, <=50K
33,0,0,72, <=50K
66,0,0,40, >50K
21,0,0,40, <=50K
33,0,0,45, >50K
26,0,0,40, <=50K
52,0,0,40, >50K
37,0,0,40, <=50K
72,0,0,6, <=50K
37,0,0,55, <=50K
42,0,0,50, >50K
26,0,0,12, <=50K
34,0,0,25, <=50K
34,0,0,40, <=50K
20,0,0,40, <=50K
18,0,0,30, <=50K
52,0,0,45, <=50K
18,0,0,35, <=50K
29,0,0,60, <=50K
33,0,0,40, <=50K
46,0,0,40, <=50K
42,0,0,40, <=50K
31,0,0,40, <=50K
46,0,0,40, <=50K
28,0,0,40, <=50K
40,0,0,30, <=50K
27,0,0,40, <=50K
26,0,0,38, <=50K
36,0,0,40, <=50K
57,2174,0,40, <=50K
39,0,0,48, <=50K
50,99999,0,40, >50K
22,0,0,40, <=50K
58,0,0,50, <=50K
32,0,0,40, <=50K
41,0,0,20, <=50K
43,0,0,40, <=50K
60,0,0,48, <=50K
46,0,0,40, >50K
31,0,0,48, <=50K
36,2174,0,60, <=50K
33,0,0,40, <=50K
58,0,0,40, <=50K
41,0,0,80, >50K
47,0,0,40, <=50K
47,0,0,50, >50K
28,0,0,50, >50K
60,0,0,15, <=50K
27,0,0,40, <=50K
31,0,1740,40, <=50K
30,0,0,30, <=50K
45,0,0,40, <=50K
41,0,1902,42, >50K
61,0,0,40, <=50K
53,0,1977,55, >50K
23,0,0,40, <=50K
38,0,0,40, <=50K
33,0,323,40, <=50K
19,0,0,15, <=50K
48,15024,0,50, >50K
30,0,0,40, <=50K
22,0,0,20, <=50K
26,0,0,40, <=50K
49,0,0,40, <=50K
32,0,0,80, <=50K
61,0,0,40, <=50K
39,0,0,40, <=50K
55,0,0,40, <=50K
30,0,0,40, <=50K
31,0,0,40, <=50K
45,0,0,35, <=50K
45,0,0,65, <=50K
58,0,0,40, >50K
37,0,0,40, >50K
36,0,1887,40, >50K
41,0,1579,40, <=50K
31,0,0,30, <=50K
34,0,0,35, <=50K
56,0,0,40, <=50K
27,0,0,40, <=50K
38,0,0,40, >50K
41,0,0,50, <=50K
38,0,1977,20, >50K
34,0,0,40, >50K
20,0,0,25, <=50K
46,0,0,45, >50K
34,0,0,35, <=50K
42,0,0,40, <=50K
35,0,0,50, <=50K
27,0,0,50, <=50K
28,0,2002,40, <=50K
29,0,0,40, <=50K
65,0,0,40, <=50K
39,0,0,40, <=50K
26,0,0,35, <=50K
43,0,0,40, <=50K
37,0,0,40, <=50K
47,0,1977,55, >50K
44,0,0,43, <=50K
47,0,0,35, <=50K
18,0,0,72, <=50K
48,0,1902,40, >50K
60,0,0,40, >50K
49,0,1887,40, >50K
35,0,0,60, >50K
38,0,0,50, <=50K
36,0,0,20, <=50K
35,0,0,40, >50K
31,0,0,30, <=50K
38,0,0,40, <=50K
27,0,0,40, <=50K
23,0,0,20, <=50K
27,0,0,30, <=50K
34,0,0,48, <=50K
58,0,0,40, >50K
27,0,0,40, <=50K
62,15024,0,40, >50K
30,0,0,40, <=50K
27,0,0,37, <=50K
31,0,0,64, <=50K
30,0,0,40, <=50K
49,0,1485,40, >50K
41,0,2415,55, >50K
24,0,0,25, <=50K
57,0,0,40, >50K
62,0,0,40, <=50K
20,0,0,35, <=50K
53,0,0,40, >50K
31,0,0,46, <=50K
24,0,0,35, <=50K
53,0,0,40, <=50K
21,0,0,40, <=50K
35,0,0,40, <=50K
39,0,0,40, <=50K
28,0,0,20, <=50K
18,0,0,16, <=50K
27,0,0,40, <=50K
41,0,0,40, <=50K
32,0,0,70, <=50K
54,0,0,56, >50K
49,0,0,40, >50K
33,0,0,40, <=50K
67,0,0,65, <=50K
24,0,0,60, <=50K
20,0,0,18, <=50K
40,0,0,40, <=50K
28,0,0,40, <=50K
29,3418,0,48, <=50K
50,0,0,52, >50K
58,0,0,40, <=50K
61,0,0,40, <=50K
39,0,0,40, <=50K
30,0,0,40, <=50K
40,0,0,8, <=50K
46,0,0,40, <=50K
22,0,0,55, <=50K
42,0,0,40, <=50K
47,0,0,60, >50K
23,0,0,40, <=50K
38,0,0,40, <=50K
30,0,0,30, <=50K
68,0,1258,40, <=50K
47,0,0,55, >50K
18,0,0,15, <=50K
51,0,0,10, >50K
41,0,0,60, <=50K
48,0,0,60, >50K
39,0,1848,47, >50K
25,0,0,40, <=50K
46,0,0,45, <=50K
33,0,0,40, <=50K
36,0,0,40, <=50K
62,0,0,35, <=50K
37,0,0,40, <=50K
23,0,0,40, <=50K
22,0,0,48, <=50K
52,0,0,40, <=50K
48,7298,0,55, >50K
40,99999,0,50, >50K
51,10520,0,60, >50K
23,0,0,30, <=50K
31,0,1579,40, <=50K
51,0,0,40, <=50K
35,0,1887,45, >50K
49,0,0,40, <=50K
21,0,0,40, <=50K
40,0,0,40, <=50K
38,3411,0,40, <=50K
41,0,0,40, <=50K
33,0,0,40, <=50K
32,0,0,40, <=50K
47,0,0,45, <=50K
24,0,0,40, <=50K
28,0,0,30, <=50K
27,0,0,60, <=50K
36,0,0,40, >50K
42,0,0,43, >50K
62,0,0,40, <=50K
20,0,0,40, <=50K
17,0,0,30, <=50K
25,0,0,4, <=50K
32,0,0,20, <=50K
79,0,0,24, <=50K
30,0,0,40, <=50K
35,0,0,80, >50K
30,0,0,40, <=50K
46,0,0,40, <=50K
52,0,0,70, >50K
53,0,0,50, >50K
43,0,0,40, <=50K
29,0,1590,40, <=50K
37,0,0,38, <=50K
38,0,0,50, <=50K
51,0,0,40, <=50K
20,0,0,30, <=50K
45,0,0,48, <=50K
20,0,0,60, <=50K
63,0,0,40, >50K
29,0,0,40, >50K
32,0,0,40, <=50K
47,0,1876,40, <=50K
22,0,2205,30, <=50K
59,0,0,40, <=50K
27,0,0,60, <=50K
63,0,0,40, <=50K
39,0,0,40, <=50K
54,0,0,45, <=50K
41,0,0,6, <=50K
35,0,0,50, <=50K
51,0,0,24, <=50K
24,0,0,42, <=50K
52,0,0,40, <=50K
64,0,0,48, <=50K
32,0,0,40, <=50K
65,0,0,20, <=50K
18,0,0,15, <=50K
28,0,0,16, >50K
37,0,0,40, >50K
26,0,0,35, <=50K
28,0,0,40, <=50K
49,0,0,50, <=50K
39,0,1977,62, >50K
28,0,0,50, <=50K
31,0,0,40, <=50K
33,0,0,40, <=50K
17,0,0,18, <=50K
54,0,0,48, >50K
27,4416,0,40, <=50K
38,0,0,40, <=50K
30,0,0,17, <=50K
47,0,0,67, <=50K
62,0,0,40, <=50K
52,0,0,48, <=50K
34,0,0,40, <=50K
31,0,0,40, >50K
28,0,0,40, <=50K
33,0,0,40, <=50K
37,0,0,40, <=50K
49,0,0,44, >50K
35,0,0,46, <=50K
48,0,0,60, <=50K
28,0,0,50, >50K
31,0,0,80, <=50K
26,0,0,40, <=50K
33,0,0,40, <=50K
44,0,0,45, <=50K
64,0,0,60, <=50K
19,0,0,35, <=50K
33,0,0,38, <=50K
40,0,0,40, <=50K
24,0,0,40, <=50K
24,0,0,45, >50K
43,0,0,40, >50K
26,0,0,30, <=50K
46,15024,0,40, >50K
39,0,0,40, <=50K
