age,education-num,capital-gain,capital-loss,hours-per-week,class
53,13,0,0,40, <=50K
23,10,0,0,40, <=50K
57,10,0,0,48, >50K
27,6,0,0,48, <=50K
25,9,0,0,40, <=50K
38,9,0,0,40, <=50K
48,10,0,0,60, >50K
24,9,0,0,45, <=50K
67,10,0,0,40, <=50K
20,9,0,0,35, <=50K
38,16,0,0,40, >50K
54,4,0,0,40, <=50K
20,10,0,0,40, <=50K
57,6,0,0,55, <=50K
34,13,0,0,44, <=50K
34,9,0,0,49, <=50K
80,9,0,0,16, <=50K
40,9,0,0,40, <=50K
19,7,0,0,35, <=50K
35,10,0,0,56, <=50K
21,9,0,0,40, <=50K
59,7,0,0,40, <=50K
53,10,0,0,40, >50K
41,11,3103,0,40, >50K
59,9,0,0,55, <=50K
21,10,0,0,35, <=50K
52,2,0,0,40, <=50K
48,3,0,0,40, <=50K
24,8,0,0,40, <=50K
49,15,0,0,40, >50K
19,9,0,0,50, <=50K
50,9,0,0,40, <=50K
39,12,0,0,60, >50K
25,9,0,0,40, <=50K
66,4,0,0,40, <=50K
30,10,4416,0,40, <=50K
49,14,15024,0,80, >50K
40,10,0,0,45, <=50K
38,6,0,0,40, <=50K
25,7,0,0,40, <=50K
51,9,0,0,37, >50K
23,13,0,0,40, <=50K
60,5,0,1887,67, >50K
44,9,27828,0,60, >50K
53,15,25236,0,60, >50K
66,13,0,0,20, >50K
18,9,0,0,45, <=50K
44,11,0,0,40, <=50K
38,9,0,0,40, >50K
30,13,0,0,40, >50K
36,9,3674,0,42, <=50K
38,10,0,0,40, >50K
31,13,0,0,45, <=50K
26,7,0,0,35, <=50K
23,10,0,0,25, <=50K
58,13,0,0,40, <=50K
44,13,3137,0,40, <=50K
59,15,99999,0,40, >50K
36,10,0,0,40, <=50K
42,10,8614,0,52, >50K
17,7,0,0,20, <=50K
59,6,0,0,15, <=50K
22,10,0,0,40, <=50K
40,13,0,0,45, <=50K
36,13,0,0,40, <=50K
19,9,0,0,15, <=50K
49,9,0,1977,25, >50K
18,10,0,0,40, <=50K
38,9,0,0,25, <=50K
48,9,0,0,40, <=50K
53,9,0,0,40, >50K
33,12,0,0,46, <=50K
34,11,0,0,40, <=50K
41,14,0,0,50, >50K
20,12,594,0,20, <=50K
58,9,0,0,40, <=50K
52,6,0,0,40, <=50K
45,10,0,1887,47, >50K
37,4,0,0,40, <=50K
48,9,0,0,40, <=50K
40,13,0,0,40, >50K
29,13,0,0,45, <=50K
33,11,0,0,10, <=50K
51,9,2105,0,24, <=50K
48,9,0,0,48, <=50K
36,13,0,0,40, <=50K
31,10,0,0,35, <=50K
41,10,0,0,50, <=50K
29,13,0,0,40, <=50K
20,10,0,0,40, <=50K
53,13,7298,0,40, >50K
37,9,0,0,40, <=50K
28,13,0,0,35, <=50K
27,13,0,0,40, <=50K
57,1,0,0,40, <=50K
23,10,0,0,40, <=50K
25,11,0,0,56, >50K
63,10,0,0,38, <=50K
65,10,0,0,18, <=50K
77,9,0,0,40, <=50K
32,9,0,0,40, <=50K
40,9,0,0,40, >50K
67,9,0,0,40, <=50K
35,9,0,0,40, <=50K
24,14,0,0,40, <=50K
53,16,0,1902,50, >50K
37,14,4787,0,40, >50K
44,10,0,0,40, <=50K
25,7,0,0,40, <=50K
17,7,0,0,20, <=50K
47,11,0,1887,60, >50K
62,6,2829,0,40, <=50K
39,12,0,0,60, <=50K
18,7,0,0,30, <=50K
32,10,0,0,40, <=50K
25,13,0,0,40, >50K
30,9,0,0,65, >50K
47,14,0,0,50, >50K
40,6,0,0,40, <=50K
38,9,0,0,40, <=50K
41,14,0,0,40, >50K
21,10,0,0,20, <=50K
32,12,0,0,48, >50K
54,4,0,0,50, <=50K
31,1,0,0,25, <=50K
42,11,0,0,40, <=50K
23,6,0,0,40, <=50K
18,9,0,0,33, <=50K
65,4,401,0,12, <=50K
37,10,0,0,50, <=50K
53,12,0,0,40, <=50K
50,9,0,0,84, <=50K
64,9,0,0,40, >50K
55,14,0,0,60, <=50K
63,13,7298,0,40, >50K
53,10,4865,0,45, <=50K
18,7,0,0,40, <=50K
33,7,0,0,40, <=50K
62,7,0,0,40, <=50K
56,14,15024,0,48, >50K
58,14,15024,0,43, >50K
33,6,0,0,38, <=50K
58,9,0,0,45, <=50K
44,13,0,0,50, >50K
81,4,1264,0,40, <=50K
28,9,0,0,35, <=50K
28,9,0,0,40, <=50K
43,13,0,0,45, >50K
51,9,0,0,40, <=50K
23,10,0,0,52, <=50K
48,9,0,0,45, <=50K
45,13,15024,0,48, >50K
48,6,0,0,70, <=50K
37,9,0,0,16, <=50K
34,14,0,0,50, >50K
63,10,0,1902,60, >50K
38,4,0,0,40, <=50K
29,9,0,0,40, <=50K
33,5,0,0,40, <=50K
47,3,0,0,40, <=50K
30,5,0,0,30, <=50K
35,10,0,0,40, <=50K
54,13,0,2415,40, >50K
26,14,6849,0,50, <=50K
39,9,0,0,54, <=50K
34,9,0,0,40, <=50K
55,13,0,0,40, <=50K
33,11,0,0,76, >50K
17,4,0,0,36, <=50K
27,6,0,0,38, <=50K
53,5,0,0,41, >50K
43,10,0,0,40, <=50K
22,9,0,0,40, <=50K
52,13,0,0,50, <=50K
60,4,0,0,40, <=50K
55,13,15024,0,65, >50K
39,9,0,0,40, >50K
29,13,0,1848,40, >50K
41,9,7298,0,50, >50K
61,9,0,0,40, <=50K
71,6,0,0,40, <=50K
20,10,0,0,35, <=50K
33,13,0,0,40, <=50K
52,9,0,0,40, >50K
40,10,0,0,40, >50K
26,9,0,0,40, <=50K
31,15,0,0,99, <=50K
42,13,7688,0,50, >50K
63,9,0,0,21, <=50K
53,7,0,0,45, <=50K
34,6,0,0,40, >50K
48,10,1506,0,40, <=50K
67,13,0,0,20, >50K
49,9,0,0,24, <=50K
28,13,0,0,55, <=50K
51,10,0,0,40, <=50K
44,15,99999,0,60, >50K
27,9,0,0,40, >50K
49,3,0,0,20, <=50K
34,4,0,0,30, <=50K
27,13,0,0,35, <=50K
38,10,0,0,36, <=50K
24,13,0,0,40, <=50K
29,10,0,1719,48, <=50K
39,9,0,0,40, <=50K
50,14,0,0,40, >50K
42,9,0,0,42, >50K
63,9,0,0,7, <=50K
44,14,0,0,40, <=50K
58,9,0,0,40, <=50K
25,10,0,0,50, <=50K
23,10,0,0,35, <=50K
20,10,0,0,40, <=50K
46,10,0,0,45, <=50K
21,9,0,0,35, <=50K
63,6,0,0,40, <=50K
38,12,4386,0,40, >50K
27,10,0,0,55, <=50K
41,14,0,0,50, >50K
43,13,99999,0,50, >50K
39,13,0,0,40, <=50K
48,3,0,0,99, <=50K
56,15,99999,0,45, >50K
44,16,5013,0,60, <=50K
24,10,0,0,40, <=50K
49,12,4650,0,40, <=50K
38,11,0,0,70, <=50K
36,9,0,0,35, <=50K
27,16,0,0,20, <=50K
50,9,0,0,40, <=50K
46,10,0,0,52, <=50K
41,13,0,0,10, <=50K
45,7,0,0,16, <=50K
46,8,0,0,40, <=50K
65,9,0,0,48, >50K
44,15,0,0,50, >50K
35,10,0,0,50, <=50K
44,12,0,0,45, <=50K
51,9,0,0,50, <=50K
74,4,0,0,35, <=50K
32,9,0,0,35, <=50K
22,10,0,0,30, <=50K
58,6,0,0,40, <=50K
47,9,0,0,40, <=50K
32,8,0,0,40, <=50K
64,10,0,0,25, <=50K
44,14,0,0,25, >50K
59,13,0,3004,40, >50K
34,9,0,0,35, <=50K
54,13,0,0,40, >50K
33,10,0,0,30, <=50K
44,2,3908,0,60, <=50K
31,10,0,0,40, >50K
30,9,0,0,40, <=50K
18,7,0,0,17, <=50K
56,15,0,0,55, >50K
24,9,0,0,40, <=50K
23,10,0,0,40, <=50K
51,7,0,0,40, <=50K
24,13,0,0,20, <=50K
39,9,0,0,40, <=50K
49,9,0,0,40, <=50K
22,9,0,0,40, <=50K
42,14,0,0,45, <=50K
51,14,0,0,39, >50K
20,10,594,0,24, <=50K
49,6,0,0,40, <=50K
31,15,0,0,50, >50K
41,10,0,0,40, <=50K
35,9,0,0,60, >50K
20,10,0,0,30, <=50K
35,11,4386,0,42, >50K
46,14,0,0,8, <=50K
35,9,0,0,60, <=50K
21,10,0,0,20, <=50K
45,8,0,0,40, <=50K
37,12,0,0,40, >50K
45,12,0,1590,40, <=50K
18,6,0,0,24, <=50K
53,10,0,0,45, >50K
24,13,0,0,40, <=50K
35,9,0,0,40, <=50K
28,9,0,0,40, <=50K
50,9,7688,0,56, >50K
38,9,0,0,50, <=50K
34,9,0,0,40, <=50K
53,10,0,0,32, >50K
46,12,15024,0,45, >50K
50,10,0,0,45, <=50K
45,10,0,0,40, <=50K
29,11,0,0,23, <=50K
41,13,99999,0,40, >50K
43,13,0,1977,50, >50K
29,10,0,0,56, <=50K
53,10,0,0,45, >50K
24,9,0,0,40, <=50K
35,9,0,0,40, <=50K
25,10,0,0,30, <=50K
43,11,0,0,56, <=50K
38,6,0,0,45, <=50K
64,4,0,0,35, <=50K
37,13,27828,0,40, >50K
48,9,0,0,35, >50K
27,9,0,0,50, >50K
45,13,0,0,40, <=50K
41,14,10520,0,38, >50K
33,13,3103,0,60, >50K
42,5,0,0,40, <=50K
29,13,0,0,50, <=50K
29,9,0,0,49, <=50K
71,13,0,0,30, <=50K
29,6,0,0,40, <=50K
23,13,0,0,16, <=50K
28,13,0,0,2, <=50K
55,13,0,0,40, >50K
47,13,0,0,40, <=50K
21,10,0,0,40, <=50K
33,9,0,0,40, <=50K
35,8,0,0,40, <=50K
42,13,0,0,45, >50K
33,9,0,0,40, <=50K
30,14,0,0,40, <=50K
37,10,0,0,40, <=50K
19,9,0,0,25, <=50K
21,10,0,0,40, <=50K
46,10,0,0,35, <=50K
42,9,0,0,40, >50K
28,14,0,0,58, <=50K
36,9,0,0,40, >50K
39,9,0,0,40, <=50K
27,9,0,0,40, <=50K
57,9,0,0,38, >50K
50,9,0,0,12, <=50K
63,10,0,1887,40, >50K
44,10,0,625,50, <=50K
38,6,0,0,40, >50K
30,10,0,0,40, <=50K
20,10,0,0,25, <=50K
44,15,0,0,50, >50K
24,9,0,0,40, <=50K
26,10,2354,0,40, <=50K
42,10,0,0,70, <=50K
54,9,0,0,40, >50K
45,10,0,0,45, <=50K
37,2,0,0,40, <=50K
30,13,0,0,40, <=50K
36,10,7298,0,40, >50K
19,5,0,0,50, <=50K
22,12,0,0,40, <=50K
65,9,0,0,40, <=50K
52,6,0,0,25, <=50K
36,9,0,0,30, <=50K
22,9,0,0,40, <=50K
28,11,0,0,50, <=50K
30,13,0,0,40, >50K
47,10,0,0,55, >50K
29,10,0,0,40, <=50K
36,9,0,0,40, <=50K
30,13,0,0,40, <=50K
52,14,15024,0,60, >50K
62,9,0,0,40, <=50K
42,14,0,0,55, >50K
33,9,0,0,40, <=50K
17,7,0,0,26, <=50K
54,9,0,0,40, <=50K
41,9,0,0,40, <=50K
45,14,0,0,45, <=50K
37,10,0,0,15, <=50K
21,9,0,0,34, <=50K
29,13,0,0,40, <=50K
18,9,0,0,40, <=50K
18,7,0,0,20, <=50K
62,9,0,0,40, <=50K
19,10,0,0,20, <=50K
62,4,0,0,35, <=50K
58,13,0,0,40, <=50K
34,10,0,0,50, <=50K
62,7,0,0,50, <=50K
23,10,0,0,12, <=50K
37,13,4934,0,50, >50K
42,12,0,0,46, <=50K
21,7,0,0,40, <=50K
41,13,0,0,40, <=50K
27,7,0,0,40, <=50K
37,13,0,0,40, <=50K
40,9,0,0,45, >50K
62,4,0,0,40, <=50K
29,10,0,0,40, <=50K
33,14,0,1977,50, >50K
53,9,0,0,40, <=50K
64,11,0,0,40, <=50K
60,10,15024,0,48, >50K
47,7,0,0,40, <=50K
45,14,0,0,40, <=50K
33,11,0,0,40, <=50K
29,13,5178,0,45, >50K
57,4,3103,0,40, >50K
19,9,0,0,35, <=50K
26,13,0,0,40, <=50K
63,3,0,0,25, <=50K
42,12,0,0,40, <=50K
38,13,0,0,50, >50K
34,6,0,0,40, <=50K
20,10,0,0,30, <=50K
35,4,0,0,40, <=50K
38,13,0,0,8, >50K
52,10,0,0,40, <=50K
32,10,0,0,40, <=50K
67,16,99999,0,60, >50K
26,14,0,2001,40, <=50K
58,14,0,0,60, >50K
48,11,0,0,40, >50K
25,13,0,0,40, <=50K
25,13,4865,0,48, <=50K
25,10,0,0,50, <=50K
18,9,0,0,12, <=50K
36,9,0,0,60, <=50K
45,7,0,0,50, <=50K
34,9,0,0,40, <=50K
68,13,0,0,40, >50K
37,10,0,0,50, <=50K
21,10,0,0,15, <=50K
49,10,0,0,40, <=50K
39,14,0,0,50, <=50K
41,16,0,1902,40, >50K
35,14,0,0,50, >50K
29,10,0,0,40, <=50K
29,5,0,0,40, <=50K
54,13,7688,0,40, >50K
32,13,0,0,45, >50K
18,7,0,0,30, <=50K
30,10,0,0,40, >50K
66,6,0,0,15, >50K
23,9,0,0,40, <=50K
36,9,0,0,50, <=50K
34,10,0,0,45, <=50K
39,11,0,0,60, <=50K
26,6,0,0,40, <=50K
78,10,0,0,40, <=50K
28,10,0,0,40, <=50K
51,10,0,0,40, <=50K
33,10,0,0,50, >50K
44,7,0,0,40, <=50K
34,13,0,0,40, >50K
33,15,7688,0,50, >50K
28,14,0,0,60, >50K
55,5,0,0,4, <=50K
30,11,0,0,45, <=50K
45,9,0,0,40, <=50K
46,11,0,0,40, >50K
17,7,0,0,7, <=50K
40,7,0,0,40, <=50K
44,14,0,0,50, >50K
56,9,0,0,40, <=50K
69,12,0,0,40, >50K
41,2,0,0,40, <=50K
47,7,0,0,40, <=50K
33,7,3464,0,40, <=50K
25,13,0,0,20, <=50K
42,4,0,0,35, <=50K
65,13,2653,0,30, <=50K
24,11,0,0,40, <=50K
48,13,0,0,40, <=50K
82,4,0,0,40, <=50K
36,9,0,0,40, >50K
34,15,10520,0,40, >50K
28,9,0,0,40, <=50K
65,10,20051,0,40, >50K
66,10,0,0,60, <=50K
40,10,0,0,30, <=50K
66,10,0,0,40, <=50K
37,3,0,0,40, <=50K
34,13,0,0,40, <=50K
41,14,0,0,20, <=50K
43,14,0,1977,50, >50K
20,9,0,0,45, <=50K
59,14,0,0,10, <=50K
48,9,0,0,40, >50K
45,11,0,0,40, >50K
28,9,0,0,48, <=50K
43,13,0,0,35, <=50K
18,10,0,0,15, <=50K
34,9,0,0,40, <=50K
55,16,0,2179,60, <=50K
21,9,0,0,40, <=50K
47,13,0,0,40, <=50K
45,12,0,0,40, <=50K
61,9,0,0,40, <=50K
23,6,0,0,40, <=50K
44,14,0,0,40, <=50K
45,9,0,0,50, >50K
35,13,4101,0,40, <=50K
17,6,0,0,15, <=50K
49,13,0,0,50, >50K
40,13,0,0,40, >50K
28,14,0,0,40, <=50K
33,10,0,0,60, <=50K
31,11,0,0,40, <=50K
38,12,0,0,40, <=50K
62,6,0,0,35, <=50K
40,9,0,0,40, <=50K
61,9,0,0,40, <=50K
42,14,0,1902,40, >50K
19,10,0,0,2, <=50K
32,13,0,0,45, <=50K
52,9,0,0,40, <=50K
34,9,0,0,40, <=50K
37,12,0,0,50, >50K
30,13,8614,0,45, >50K
27,11,0,0,40, <=50K
25,9,0,0,35, <=50K
32,10,0,0,50, <=50K
47,13,0,0,60, >50K
43,10,0,0,38, >50K
50,14,0,0,36, >50K
42,12,0,0,40, >50K
31,7,0,0,30, <=50K
43,9,0,0,30, <=50K
37,9,0,0,17, <=50K
58,13,3325,0,40, <=50K
32,10,0,0,38, <=50K
35,14,0,0,38, >50K
40,10,0,0,60, <=50K
39,9,0,1573,45, <=50K
51,14,0,0,55, >50K
42,9,0,0,50, >50K
27,10,0,0,40, <=50K
69,9,0,1429,30, <=50K
74,11,0,0,40, <=50K
36,12,0,0,43, >50K
23,10,0,0,23, <=50K
48,3,0,0,40, <=50K
38,10,0,0,40, <=50K
68,5,1797,0,24, <=50K
40,15,0,0,40, <=50K
23,5,0,0,40, <=50K
48,9,0,0,40, <=50K
47,14,0,0,40, <=50K
55,9,0,0,51, <=50K
22,10,0,0,17, <=50K
49,9,0,0,40, <=50K
51,9,0,0,40, <=50K
42,13,7688,0,40, >50K
31,13,0,0,50, >50K
67,9,0,0,24, <=50K
27,13,0,0,45, <=50K
59,14,0,0,15, <=50K
66,9,0,0,25, <=50K
28,11,0,0,60, >50K
33,10,0,0,50, <=50K
44,13,0,0,55, <=50K
39,14,0,0,45, >50K
39,13,0,0,42, <=50K
46,9,0,0,38, >50K
19,1,0,0,36, <=50K
44,10,0,0,50, <=50K
24,9,0,2205,40, <=50K
48,9,0,0,42, <=50K
27,9,3137,0,50, <=50K
44,10,3325,0,35, <=50K
30,9,0,0,35, <=50K
32,13,0,0,40, >50K
49,14,15024,0,78, >50K
37,1,0,0,30, <=50K
24,13,0,0,60, >50K
19,10,0,0,20, <=50K
20,10,0,0,10, <=50K
25,12,0,0,45, <=50K
29,10,0,0,40, <=50K
43,10,0,0,40, >50K
35,12,0,0,40, <=50K
47,10,0,0,48, >50K
53,9,0,0,40, <=50K
27,9,0,0,40, >50K
32,9,0,0,40, <=50K
36,9,0,0,40, <=50K
55,4,0,0,80, <=50K
41,6,0,0,70, <=50K
49,16,0,0,63, >50K
36,9,0,0,40, <=50K
62,13,2829,0,28, <=50K
44,9,0,0,72, <=50K
69,13,0,1258,40, <=50K
22,10,0,0,40, <=50K
36,9,0,0,25, <=50K
58,9,3464,0,60, <=50K
32,9,2407,0,40, <=50K
19,10,0,0,25, <=50K
27,10,0,0,35, <=50K
19,10,0,0,28, <=50K
35,9,0,0,40, <=50K
58,13,0,0,40, >50K
18,10,0,0,20, <=50K
48,11,0,0,10, <=50K
22,6,0,0,40, <=50K
39,9,0,0,40, <=50K
47,13,0,0,60, <=50K
23,3,0,0,40, <=50K
40,11,0,0,36, <=50K
35,11,0,0,40, <=50K
20,10,0,0,32, <=50K
41,10,0,0,40, >50K
27,9,0,0,35, <=50K
58,14,0,0,50, >50K
38,10,0,0,40, <=50K
40,13,0,0,40, <=50K
29,9,0,0,55, <=50K
28,11,0,0,40, <=50K
35,10,0,0,40, <=50K
18,8,0,0,40, <=50K
29,13,0,0,40, <=50K
25,10,0,0,40, <=50K
65,9,0,0,22, <=50K
19,7,594,0,15, <=50K
37,5,0,0,25, <=50K
22,9,0,0,40, <=50K
70,13,0,0,40, <=50K
21,10,0,0,32, <=50K
21,10,0,0,40, <=50K
23,10,0,0,40, <=50K
46,9,0,0,40, <=50K
33,16,0,0,50, >50K
36,13,7298,0,40, >50K
42,13,0,0,60, >50K
52,11,0,0,40, <=50K
55,9,0,0,6, >50K
60,10,0,0,40, <=50K
57,4,0,0,40, <=50K
35,13,0,0,40, >50K
24,9,0,0,40, <=50K
37,13,0,0,55, >50K
45,9,0,0,40, >50K
48,14,0,0,40, <=50K
22,7,0,0,42, <=50K
45,9,0,0,40, <=50K
32,9,0,0,40, <=50K
35,13,0,0,40, <=50K
22,13,0,0,40, <=50K
34,5,0,0,38, <=50K
25,9,4416,0,45, <=50K
39,10,0,0,40, <=50K
44,9,0,0,40, >50K
33,2,0,0,40, <=50K
48,7,0,0,40, <=50K
58,9,0,0,40, <=50K
36,10,0,0,60, <=50K
53,9,0,0,55, <=50K
25,10,0,0,50, <=50K
21,13,0,0,30, <=50K
36,3,0,0,40, <=50K
51,9,0,0,40, <=50K
26,13,0,0,40, <=50K
41,11,0,0,40, <=50K
23,13,0,0,40, <=50K
20,10,0,0,25, <=50K
58,13,7688,0,50, >50K
21,9,0,0,25, <=50K
32,13,0,0,50, >50K
54,16,0,0,20, <=50K
62,9,0,0,40, <=50K
29,10,0,0,40, <=50K
43,11,0,0,60, <=50K
20,10,0,0,60, <=50K
23,10,0,0,20, <=50K
26,13,0,0,40, <=50K
33,15,0,0,60, >50K
30,10,0,0,40, <=50K
63,4,3471,0,45, <=50K
45,9,0,0,40, <=50K
39,10,0,0,40, <=50K
26,9,0,0,30, <=50K
28,10,0,0,5, <=50K
20,10,0,0,40, <=50K
39,13,0,0,40, <=50K
34,13,0,0,42, <=50K
33,9,0,0,50, <=50K
26,10,0,0,40, <=50K
20,10,0,0,40, <=50K
40,10,0,0,40, >50K
49,9,0,0,40, <=50K
64,9,0,0,40, >50K
65,13,0,0,35, <=50K
19,7,0,0,20, <=50K
47,10,0,0,23, <=50K
24,10,0,0,20, <=50K
55,10,0,1977,45, >50K
61,9,0,0,35, <=50K
47,13,0,0,50, >50K
64,9,0,0,40, <=50K
37,9,0,2339,40, <=50K
21,9,0,0,40, <=50K
40,7,0,0,16, <=50K
25,9,0,0,40, <=50K
41,10,0,0,55, <=50K
40,13,0,0,40, >50K
21,11,0,0,20, <=50K
54,10,0,0,40, >50K
47,9,0,0,40, <=50K
21,10,0,0,35, <=50K
32,10,0,0,40, <=50K
32,10,0,0,30, <=50K
26,13,0,0,10, <=50K
23,10,0,0,40, <=50K
27,5,0,0,40, <=50K
29,10,0,0,40, <=50K
43,10,0,0,40, <=50K
23,10,0,0,30, <=50K
39,12,0,0,60, <=50K
22,12,0,0,30, <=50K
47,9,0,0,37, <=50K
34,9,0,0,40, <=50K
35,10,0,0,45, <=50K
20,10,1055,0,30, <=50K
36,9,0,0,40, <=50K
52,9,0,0,99, <=50K
38,9,0,0,40, <=50K
33,9,0,0,40, <=50K
18,9,0,0,35, <=50K
38,12,0,0,40, <=50K
56,10,0,0,50, >50K
30,10,0,0,45, >50K
35,10,0,0,50, >50K
60,9,0,0,50, <=50K
20,3,0,0,40, <=50K
18,8,0,0,45, <=50K
19,10,0,0,15, <=50K
53,9,5013,0,40, <=50K
18,10,0,0,20, <=50K
44,5,0,0,45, <=50K
57,3,0,0,37, <=50K
36,10,0,0,40, <=50K
40,13,0,0,70, <=50K
33,13,0,0,50, >50K
19,3,0,0,36, <=50K
40,10,0,0,84, <=50K
20,10,0,0,40, <=50K
47,13,0,0,65, >50K
41,9,0,0,40, <=50K
47,10,0,1887,40, >50K
23,10,0,0,30, <=50K
49,10,0,0,70, >50K
37,13,0,0,50, >50K
67,9,0,0,40, <=50K
24,9,0,0,40, <=50K
39,9,0,0,50, >50K
29,9,4386,0,58, >50K
22,7,0,0,15, <=50K
26,9,0,0,40, <=50K
33,10,0,0,10, <=50K
23,9,0,2339,45, <=50K
37,10,0,0,40, <=50K
30,14,0,1726,40, <=50K
41,9,0,0,40, <=50K
23,13,0,0,40, <=50K
47,12,0,0,40, <=50K
24,9,0,0,40, <=50K
39,9,0,2258,70, <=50K
33,9,0,0,60, >50K
25,9,0,0,40, <=50K
40,9,0,0,40, <=50K
67,5,0,0,40, <=50K
55,9,0,0,18, <=50K
69,11,0,0,40, <=50K
34,9,0,1672,42, <=50K
52,15,15024,0,40, >50K
22,10,0,0,30, <=50K
47,13,0,0,40, <=50K
45,11,0,0,40, <=50K
23,13,0,1590,40, <=50K
41,13,0,0,40, <=50K
32,13,0,0,40, >50K
57,14,0,0,60, >50K
34,13,0,0,40, <=50K
44,11,0,0,50, >50K
46,9,0,0,48, >50K
60,14,3325,0,35, <=50K
46,14,0,0,40, <=50K
32,14,0,0,52, <=50K
44,14,0,1887,60, >50K
43,9,0,0,40, <=50K
48,7,0,0,42, <=50K
55,13,15024,0,60, >50K
24,13,0,0,40, <=50K
65,10,0,0,20, <=50K
51,7,0,0,60, >50K
42,13,0,0,40, >50K
36,10,0,0,40, <=50K
19,6,0,0,30, <=50K
24,4,0,0,50, <=50K
52,9,0,0,40, <=50K
28,5,0,0,35, <=50K
42,13,0,0,40, <=50K
25,9,0,0,70, <=50K
53,12,0,0,45, >50K
35,9,0,0,36, <=50K
20,9,0,0,40, <=50K
38,13,13550,0,40, >50K
46,13,0,0,40, <=50K
18,7,0,0,15, <=50K
58,9,0,0,40, <=50K
41,10,0,0,35, <=50K
66,9,2653,0,40, <=50K
38,10,0,0,40, <=50K
29,10,0,0,28, <=50K
39,10,0,0,40, <=50K
44,9,0,0,40, >50K
26,9,0,0,25, <=50K
27,13,0,0,38, <=50K
29,16,0,0,80, <=50K
29,9,0,0,70, <=50K
47,10,0,0,45, <=50K
62,13,0,0,60, >50K
29,13,0,0,55, <=50K
52,9,0,0,40, >50K
27,7,0,0,40, <=50K
53,10,0,0,5, <=50K
29,12,0,0,40, <=50K
62,9,0,0,40, <=50K
72,9,0,0,25, <=50K
27,9,0,0,40, <=50K
38,10,0,0,55, <=50K
27,9,0,0,45, <=50K
49,14,0,0,60, <=50K
56,13,0,0,40, >50K
52,15,0,0,40, >50K
22,9,0,0,40, <=50K
37,13,0,0,40, <=50K
55,9,0,0,40, <=50K
38,10,0,0,65, <=50K
45,10,0,1340,50, <=50K
35,13,0,0,40, >50K
21,10,0,0,60, <=50K
54,13,0,0,45, <=50K
19,9,0,0,40, <=50K
48,14,0,0,55, >50K
41,9,0,0,40, <=50K
20,5,0,0,40, <=50K
56,7,0,0,40, <=50K
49,9,0,0,40, <=50K
17,6,0,0,20, <=50K
45,4,0,0,20, <=50K
46,9,0,0,50, <=50K
39,9,0,0,40, <=50K
52,9,0,0,45, <=50K
34,7,0,0,40, <=50K
65,10,401,0,14, <=50K
46,9,0,0,40, <=50K
41,9,0,0,60, <=50K
48,13,0,0,35, <=50K
71,5,0,0,39, <=50K
26,13,0,0,40, >50K
47,9,0,0,40, <=50K
21,10,0,0,43, <=50K
23,9,0,0,40, <=50K
65,9,0,0,55, <=50K
60,9,0,0,38, <=50K
19,9,0,0,25, <=50K
35,9,0,0,40, <=50K
32,9,0,0,40, <=50K
36,9,0,0,38, <=50K
41,10,0,0,40, >50K
24,9,0,0,20, <=50K
45,9,0,0,40, <=50K
48,12,0,0,48, >50K
20,10,0,0,25, <=50K
51,10,0,0,50, >50K
24,9,0,0,60, <=50K
39,12,0,0,38, <=50K
21,10,0,0,30, <=50K
49,13,0,2415,3, >50K
30,9,0,0,40, <=50K
68,14,0,0,5, <=50K
30,14,0,0,50, <=50K
32,15,15024,0,40, >50K
49,9,0,0,40, <=50K
24,10,0,0,50, <=50K
34,10,0,0,44, <=50K
40,13,0,0,40, <=50K
23,9,0,0,32, <=50K
41,12,0,0,40, >50K
23,9,0,0,30, <=50K
48,9,0,0,16, <=50K
56,9,0,0,21, <=50K
42,16,0,0,36, <=50K
37,10,0,0,40, >50K
32,5,0,0,40, <=50K
29,13,0,0,50, >50K
58,9,0,0,40, >50K
40,9,0,0,40, <=50K
40,14,99999,0,52, >50K
33,7,0,0,34, <=50K
58,9,0,0,40, <=50K
32,9,0,0,40, <=50K
22,10,0,1602,8, <=50K
47,10,5178,0,40, >50K
41,9,0,0,38, >50K
41,10,0,0,40, >50K
73,13,0,0,15, <=50K
56,11,0,0,40, <=50K
83,4,0,0,20, <=50K
22,9,0,0,60, <=50K
30,13,0,0,40, <=50K
41,12,0,0,50, <=50K
32,13,0,0,40, >50K
27,9,0,0,40, <=50K
35,13,15024,0,35, >50K
37,9,1506,0,40, <=50K
48,9,0,0,46, <=50K
42,9,0,0,40, <=50K
35,13,0,0,40, >50K
20,10,0,0,35, <=50K
33,13,15024,0,55, >50K
25,10,0,0,80, <=50K
29,13,0,0,40, >50K
47,10,0,0,40, <=50K
28,13,0,0,55, <=50K
20,10,0,0,20, <=50K
30,13,0,0,40, <=50K
48,12,0,0,40, <=50K
22,10,0,0,20, <=50K
57,6,0,0,35, <=50K
24,12,0,0,70, <=50K
32,4,0,0,35, <=50K
67,4,1086,0,15, <=50K
22,10,0,0,40, <=50K
20,9,0,0,40, <=50K
29,3,0,0,42, <=50K
37,9,0,0,40, >50K
20,10,0,0,40, <=50K
30,13,0,0,40, <=50K
32,13,0,0,40, <=50K
23,10,0,0,40, <=50K
31,13,0,0,40, <=50K
39,9,0,0,60, >50K
48,9,0,0,50, <=50K
38,11,0,0,40, <=50K
25,11,0,0,35, <=50K
22,9,0,0,24, <=50K
